"habitat","position","substrate","shade","fishNotes","habitatExtra","substrateExtra","signal","lon","lat","trackedTime_EST","shift","river","tagID","source","airTemp","cloud","precip","startTime_EST","endTime_EST","isoID","streamNotes","isoTime_EST","downstreamGPS","downstreamGain","upstreamGPS","upstreamGain","totalDischarge","meanTemp","flowTime_EST"
"Run","Center",NA,"Fully shaded","","","Sand,Rock,Boulder",NA,-72.4598945,42.3812721666667,"2024-07-25 18:34:00","night","BUFFAM",18,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Riffle","Right",NA,"Fully shaded","","","Rock,Pebble,Sand",NA,-72.4600026666667,42.3813535,"2024-07-25 18:35:00","night","BUFFAM",14,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Run","Left",NA,"Fully shaded","","","Sand,Rock",NA,-72.4602443333333,42.3812306666667,"2024-07-25 18:38:00","night","BUFFAM",56,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Run","Left",NA,"Fully shaded","","","Boulder",NA,-72.4601736666667,42.3810801666667,"2024-07-25 18:42:00","night","HARRIS",20,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.11,22.5,"2024-07-25 19:16:54"
"Run","Center",NA,"Fully shaded","","","Rock,Pebble",NA,-72.458393,42.3821123333333,"2024-07-25 19:06:00","night","BUFFAM",60,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Run","Right",NA,"Fully shaded","","","Rock,Pebble",NA,-72.459751,42.381146,"2024-07-25 19:10:00","night","BUFFAM",62,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Pool","Center",NA,"Fully shaded","","","Sand,Rock",NA,-72.4597923333333,42.3813861666667,"2024-07-25 19:14:00","night","BUFFAM",57,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Run","Center",NA,"Night","","","Boulder,Sand",NA,-72.459942,42.3813171666667,"2024-07-25 19:16:00","night","BUFFAM",18,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Pool","Right",NA,"Night","Incorrectly classified at tag 18, based on other data, this sighting was likely tag 19","","Rock,Sand,Boulder",NA,-72.4598844999988,42.3814108333326,"2024-07-25 19:18:00","night","BUFFAM",19,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Pool","Left",NA,"Night","","","Rock,Boulder,Pebble",NA,-72.4598868333333,42.3814321666667,"2024-07-25 19:19:00","night","BUFFAM",14,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Run","Left",NA,"Night","","","Sand,Rock",NA,-72.4603078333333,42.381245,"2024-07-25 19:21:00","night","BUFFAM",56,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Run","Left",NA,"Night","","","Rock,Boulder",NA,-72.4603451666667,42.3811865,"2024-07-25 19:22:00","night","HARRIS",20,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.11,22.5,"2024-07-25 19:16:54"
"Riffle","Center",NA,"Night","","","Sand",NA,-72.4585383333334,42.382055,"2024-07-25 20:10:00","night","BUFFAM",60,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Pool","Center",NA,"Night","","","Boulder,Sand",NA,-72.4596741666667,42.3811258333333,"2024-07-25 20:16:00","night","BUFFAM",62,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Pool","Center",NA,"Night","","","Boulder,Sand",NA,-72.459694,42.3811685,"2024-07-25 20:17:00","night","BUFFAM",57,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Run","Center",NA,"Night","","","Rock,Boulder,Sand",NA,-72.459782,42.3813301666667,"2024-07-25 20:21:00","night","BUFFAM",18,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Run","Center",NA,"Night","","","Rock,Boulder,Sand",NA,-72.4598705,42.3813735,"2024-07-25 20:28:00","night","BUFFAM",19,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Riffle","Right",NA,"Night","","","Granule,Sand,Rock",NA,-72.4599793333333,42.3813696666667,"2024-07-25 20:30:00","night","BUFFAM",14,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Riffle","Center",NA,"Night","","","Rock,Pebble",NA,-72.4601633333333,42.381256,"2024-07-25 20:36:00","night","BUFFAM",56,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Run","Left",NA,"Night","","Woody_debris","Rock,Boulder",NA,-72.4602681666667,42.3811886666667,"2024-07-25 20:38:00","night","HARRIS",20,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.11,22.5,"2024-07-25 19:16:54"
"Riffle","Center",NA,"Night","","","Sand,Boulder",NA,-72.4586205,42.38214,"2024-07-25 21:27:00","night","BUFFAM",60,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Pool","Center",NA,"Night","","","Rock,Sand",NA,-72.4596388333333,42.381131,"2024-07-25 21:39:00","night","BUFFAM",62,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Pool","Center",NA,"Night","","","Sand,Rock",NA,-72.4596841666666,42.3812715,"2024-07-25 21:44:00","night","BUFFAM",57,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Run","Center",NA,"Night","","","Boulder,Rock,Sand",NA,-72.4598385,42.3812803333333,"2024-07-25 21:47:00","night","BUFFAM",19,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Run","Center",NA,"Night","","","Rock,Boulder,Sand",NA,-72.4598515,42.3813405,"2024-07-25 21:48:00","night","BUFFAM",18,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Riffle","Right",NA,"Night","","","Rock,Pebble",NA,-72.4599378333333,42.3812873333333,"2024-07-25 21:50:00","night","BUFFAM",14,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Riffle","Center",NA,"Night","","","Rock,Boulder,Sand",NA,-72.4603505,42.3812896666667,"2024-07-25 21:52:00","night","BUFFAM",56,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Run","Left",NA,"Night","","Woody_debris","Granule,Rock,Boulder",NA,-72.4603366666667,42.3813203333333,"2024-07-25 21:54:00","night","HARRIS",20,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.11,22.5,"2024-07-25 19:16:54"
"Riffle","Center",NA,"Night","","","Sand,Rock",NA,-72.4584696666667,42.3821531666667,"2024-07-25 22:20:00","night","BUFFAM",60,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Pool","Center",NA,"Night","","","Sand,Rock",NA,-72.4597008333333,42.3811938333333,"2024-07-25 22:25:00","night","BUFFAM",57,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Pool","Center",NA,"Night","","","Sand,Rock",NA,-72.4597081666667,42.3811801666667,"2024-07-25 22:25:00","night","BUFFAM",62,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Pool","Center",NA,"Night","","","Sand,Rock,Boulder",NA,-72.4598891666667,42.381359,"2024-07-25 22:27:00","night","BUFFAM",19,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Run","Right",NA,"Night","","","Sand,Rock,Boulder",NA,-72.4599483333333,42.3815516666667,"2024-07-25 22:29:00","night","BUFFAM",18,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Riffle","Right",NA,"Night","","","Sand,Rock",NA,-72.4600168333333,42.3813495,"2024-07-25 22:31:00","night","BUFFAM",14,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Riffle","Center",NA,"Night","","","Sand,Rock,Granule",NA,-72.460258,42.3814135,"2024-07-25 22:35:00","night","BUFFAM",56,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.02,19.66,"2024-07-25 18:12:05"
"Run","Left",NA,"Night","","","Rock,Sand",NA,-72.4603945,42.381176,"2024-07-25 22:39:00","night","HARRIS",20,"iPad",77,"Cloudy","No rain","17:16","22:43","HARR202407251920EST, AMTH202407252037EST, BUFF202407251815EST","","18:15","Lat: 42.3794408 N Long: 72.4629074 W",75,"Buffim- Lat: 42.3820122 N Long: 72.4584062 W Harris- Lat: 42.3805896 N Long: 72.4587733 W",75,0.11,22.5,"2024-07-25 19:16:54"
"Riffle","Center",NA,"Mostly shaded","","","Rock,Boulder",NA,-72.3243518333333,42.4449986666667,"2024-07-26 07:31:00","day","UNDERHILL",41,"iPad",68,"Clear","No rain","07:19","","UNDH202407250817EST","","08:17","42.4445484.N 72.3208171.W",75,"42.4456883 N 72.3323982 W",70,0.02,17.4,"2024-07-26 08:12:57"
"Riffle","Center",NA,"Lightly shaded","","","Pebble",NA,-72.3253931666667,42.4452896666667,"2024-07-26 07:39:00","day","UNDERHILL",40,"iPad",68,"Clear","No rain","07:19","","UNDH202407250817EST","","08:17","42.4445484.N 72.3208171.W",75,"42.4456883 N 72.3323982 W",70,0.02,17.4,"2024-07-26 08:12:57"
"Riffle","Center",NA,"Mostly shaded","","","Rock,Boulder",NA,-72.326269,42.4457545,"2024-07-26 07:52:00","day","UNDERHILL",33,"iPad",68,"Clear","No rain","07:19","","UNDH202407250817EST","","08:17","42.4445484.N 72.3208171.W",75,"42.4456883 N 72.3323982 W",70,0.02,17.4,"2024-07-26 08:12:57"
"Pool","Right",NA,"Lightly shaded","","","Boulder,Rock,Pebble",NA,-72.3266858333333,42.4456408333333,"2024-07-26 07:57:00","day","UNDERHILL",34,"iPad",68,"Clear","No rain","07:19","","UNDH202407250817EST","","08:17","42.4445484.N 72.3208171.W",75,"42.4456883 N 72.3323982 W",70,0.02,17.4,"2024-07-26 08:12:57"
"Pool","Left",NA,"Fully shaded","Found tag at bottom of pool","","Pebble",NA,-72.3277386666667,42.4451786666667,"2024-07-26 08:06:00","day","UNDERHILL",27,"iPad",68,"Clear","No rain","07:19","","UNDH202407250817EST","","08:17","42.4445484.N 72.3208171.W",75,"42.4456883 N 72.3323982 W",70,0.02,17.4,"2024-07-26 08:12:57"
"Pool","Left",NA,"Mostly shaded","","","Boulder,Rock",NA,-72.3277091666667,42.4449916666667,"2024-07-26 08:10:00","day","UNDERHILL",45,"iPad",68,"Clear","No rain","07:19","","UNDH202407250817EST","","08:17","42.4445484.N 72.3208171.W",75,"42.4456883 N 72.3323982 W",70,0.02,17.4,"2024-07-26 08:12:57"
"Pool","",NA,"Lightly shaded","","Woody_debris","Boulder,Sand",NA,-72.3279781666667,42.444808,"2024-07-26 08:23:00","day","UNDERHILL",44,"iPad",68,"Clear","No rain","07:19","","UNDH202407250817EST","","08:17","42.4445484.N 72.3208171.W",75,"42.4456883 N 72.3323982 W",70,0.02,17.4,"2024-07-26 08:12:57"
"Riffle","Center",NA,"Mostly shaded","","","Boulder,Pebble",NA,-72.3296706666667,42.4435118333333,"2024-07-26 08:42:00","day","UNDERHILL",35,"iPad",68,"Clear","No rain","07:19","","UNDH202407250817EST","","08:17","42.4445484.N 72.3208171.W",75,"42.4456883 N 72.3323982 W",70,0.02,17.4,"2024-07-26 08:12:57"
"Pool","Center",NA,"Mostly shaded","","","Sand",NA,-72.3294506666667,42.4435965,"2024-07-26 09:16:00","day","UNDERHILL",35,"iPad",68,"Clear","No rain","07:19","","UNDH202407250817EST","","08:17","42.4445484.N 72.3208171.W",75,"42.4456883 N 72.3323982 W",70,0.02,17.4,"2024-07-26 08:12:57"
"Pool","Center",NA,"Mostly shaded","Hard time in pool getting a high signal. Highest 186","Woody_debris","Pebble,Sand",186,-72.3279426666667,42.445076,"2024-07-26 09:29:00","day","UNDERHILL",44,"iPad",68,"Clear","No rain","07:19","","UNDH202407250817EST","","08:17","42.4445484.N 72.3208171.W",75,"42.4456883 N 72.3323982 W",70,0.02,17.4,"2024-07-26 08:12:57"
"Pool","Left",NA,"Mostly shaded","","","Pebble,Rock",NA,-72.3277866666667,42.4453568333333,"2024-07-26 09:36:00","day","UNDERHILL",45,"iPad",68,"Clear","No rain","07:19","","UNDH202407250817EST","","08:17","42.4445484.N 72.3208171.W",75,"42.4456883 N 72.3323982 W",70,0.02,17.4,"2024-07-26 08:12:57"
"Pool","Left",NA,"Lightly shaded","","","Rock",NA,-72.3267113333333,42.4456308333333,"2024-07-26 09:40:00","day","UNDERHILL",34,"iPad",68,"Clear","No rain","07:19","","UNDH202407250817EST","","08:17","42.4445484.N 72.3208171.W",75,"42.4456883 N 72.3323982 W",70,0.02,17.4,"2024-07-26 08:12:57"
"Riffle","Right",NA,"Mostly shaded","Seemed like it was moving downstream as we were tracking and stopped in the woody debris.","Woody_debris","Rock",NA,-72.3261391666667,42.4453638333333,"2024-07-26 09:47:00","day","UNDERHILL",33,"iPad",68,"Clear","No rain","07:19","","UNDH202407250817EST","","08:17","42.4445484.N 72.3208171.W",75,"42.4456883 N 72.3323982 W",70,0.02,17.4,"2024-07-26 08:12:57"
"Riffle","Center",NA,"Mostly shaded","","","Rock,Sand",NA,-72.3252938333333,42.4452448333333,"2024-07-26 09:50:00","day","UNDERHILL",40,"iPad",68,"Clear","No rain","07:19","","UNDH202407250817EST","","08:17","42.4445484.N 72.3208171.W",75,"42.4456883 N 72.3323982 W",70,0.02,17.4,"2024-07-26 08:12:57"
"Run","Center",NA,"Fully shaded","","","Boulder",NA,-72.3245311666667,42.444915,"2024-07-26 09:57:00","day","UNDERHILL",41,"iPad",68,"Clear","No rain","07:19","","UNDH202407250817EST","","08:17","42.4445484.N 72.3208171.W",75,"42.4456883 N 72.3323982 W",70,0.02,17.4,"2024-07-26 08:12:57"
"Riffle","Center",NA,"Fully shaded","","","Pebble",NA,-72.3244563333333,42.444947,"2024-07-26 11:01:00","day","UNDERHILL",41,"iPad",68,"Clear","No rain","07:19","","UNDH202407250817EST","","08:17","42.4445484.N 72.3208171.W",75,"42.4456883 N 72.3323982 W",70,0.02,17.4,"2024-07-26 08:12:57"
"Riffle","Center",NA,"Mostly shaded","Dead found under moss while looking for tag.","","Sand",NA,-72.3253865,42.4452566666667,"2024-07-26 11:10:00","day","UNDERHILL",40,"iPad",68,"Clear","No rain","07:19","","UNDH202407250817EST","","08:17","42.4445484.N 72.3208171.W",75,"42.4456883 N 72.3323982 W",70,0.02,17.4,"2024-07-26 08:12:57"
"Riffle","Right",NA,"Mostly shaded","","Woody_debris","Rock,Sand",NA,-72.3263075,42.4453813333333,"2024-07-26 11:28:00","day","UNDERHILL",33,"iPad",68,"Clear","No rain","07:19","","UNDH202407250817EST","","08:17","42.4445484.N 72.3208171.W",75,"42.4456883 N 72.3323982 W",70,0.02,17.4,"2024-07-26 08:12:57"
"Pool","Center",NA,"Mostly shaded","","","Rock,Sand,Pebble",NA,-72.3265695,42.4456326666667,"2024-07-26 11:31:00","day","UNDERHILL",34,"iPad",68,"Clear","No rain","07:19","","UNDH202407250817EST","","08:17","42.4445484.N 72.3208171.W",75,"42.4456883 N 72.3323982 W",70,0.02,17.4,"2024-07-26 08:12:57"
"Pool","Right",NA,"Mostly shaded","May be movng in pool. Signal changes. We do feel we should be able to see the fish, but do not.","","Rock,Sand,Pebble",NA,-72.3277701666667,42.4451608333333,"2024-07-26 11:44:00","day","UNDERHILL",45,"iPad",68,"Clear","No rain","07:19","","UNDH202407250817EST","","08:17","42.4445484.N 72.3208171.W",75,"42.4456883 N 72.3323982 W",70,0.02,17.4,"2024-07-26 08:12:57"
"Pool","Center",NA,"Lightly shaded","Tag still hard to get above 190. ","","Rock,Pebble",186,-72.3279756666667,42.4448625,"2024-07-26 11:56:00","day","UNDERHILL",44,"iPad",68,"Clear","No rain","07:19","","UNDH202407250817EST","","08:17","42.4445484.N 72.3208171.W",75,"42.4456883 N 72.3323982 W",70,0.02,17.4,"2024-07-26 08:12:57"
"Pool","Center",NA,"Lightly shaded","We did get a 190 when looking for the tag. Other than that odd signal strength, maybfish moving.","Woody_debris","Rock,Pebble,Sand",182,-72.3279298333333,42.4449005,"2024-07-26 12:15:00","day","UNDERHILL",44,"iPad",68,"Clear","No rain","07:19","","UNDH202407250817EST","","08:17","42.4445484.N 72.3208171.W",75,"42.4456883 N 72.3323982 W",70,0.02,17.4,"2024-07-26 08:12:57"
"Pool","Center",NA,"Mostly shaded","","","Rock,Sand,Pebble",NA,-72.3277995,42.445256,"2024-07-26 12:20:00","day","UNDERHILL",45,"iPad",68,"Clear","No rain","07:19","","UNDH202407250817EST","","08:17","42.4445484.N 72.3208171.W",75,"42.4456883 N 72.3323982 W",70,0.02,17.4,"2024-07-26 08:12:57"
"Pool","Center",NA,"Mostly shaded","","","Rock,Pebble,Sand",NA,-72.3266756666667,42.4456178333333,"2024-07-26 12:23:00","day","UNDERHILL",34,"iPad",68,"Clear","No rain","07:19","","UNDH202407250817EST","","08:17","42.4445484.N 72.3208171.W",75,"42.4456883 N 72.3323982 W",70,0.02,17.4,"2024-07-26 08:12:57"
"Riffle","Center",NA,"Mostly shaded","","Woody_debris","Rock",NA,-72.3261983333333,42.4454103333333,"2024-07-26 12:27:00","day","UNDERHILL",33,"iPad",68,"Clear","No rain","07:19","","UNDH202407250817EST","","08:17","42.4445484.N 72.3208171.W",75,"42.4456883 N 72.3323982 W",70,0.02,17.4,"2024-07-26 08:12:57"
"Riffle","Center",NA,"Mostly shaded","","","Rock",NA,-72.3245625,42.4448761666667,"2024-07-26 12:33:00","day","UNDERHILL",41,"iPad",68,"Clear","No rain","07:19","","UNDH202407250817EST","","08:17","42.4445484.N 72.3208171.W",75,"42.4456883 N 72.3323982 W",70,0.02,17.4,"2024-07-26 08:12:57"
"Riffle","Center",NA,"Fully shaded","","","Pebble,Rock",NA,-72.3244485,42.4448391666667,"2024-07-26 17:30:00","night","UNDERHILL",41,"iPad",77,"Clear","No rain","17:13","22:13","UNDH202407261805EST","","18:05","Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70,0.02,19.17,"2024-07-26 18:03:17"
"Riffle","Center",NA,"Fully shaded","","","Rock,Sand",NA,-72.3263961666667,42.445301,"2024-07-26 17:36:00","night","UNDERHILL",33,"iPad",77,"Clear","No rain","17:13","22:13","UNDH202407261805EST","","18:05","Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70,0.02,19.17,"2024-07-26 18:03:17"
